all_taxa	xyl1	xyl2	xyl3	tkl1	tal1	xyl1.2	xyl2.2	xyl3.2	tal1.2	tkl1.2
saccharomyces uvarum	0.324503634892899	NA	0.290609238946919	0.363202008835092	0.446846426258019	NA	NA	NA	0.294564272272548	0.329558404651277
saccharomyces kudriavzevii	0.291643663258704	NA	0.241937972131298	0.265640118932958	0.383557590906682	NA	NA	NA	0.346321273802391	0.29559892199911
saccharomyces mikatae	0.320981256589167	NA	0.28637733983995	0.315563433451603	0.442064279307974	NA	NA	NA	0.376805078897023	0.330627523121065
saccharomyces arboricola	0.346811811571886	NA	0.331973200323823	0.359300764402458	0.469582432132607	NA	NA	NA	0.426025917713878	0.345722473707131
saccharomyces paradoxus	0.295982804750402	NA	0.253552446468355	0.299592594525158	0.300845148727011	NA	NA	NA	NA	0.429341564426089
kazachstania viticola	0.44494177011637	NA	0.356544461139691	0.542078434077704	0.587812635874398	NA	NA	NA	0.429048346595618	0.438299664680504
zygoascus ofunaensis	0.527478114267708	0.386697070771566	0.421788600785526	0.478376676373556	0.513395035130104	NA	NA	NA	NA	NA
kazachstania africana	0.401897753484832	NA	0.386112456383928	0.555489738074623	0.426020473011117	NA	NA	NA	0.409554081748917	0.578481288465951
tetrapisispora iriomotensis	0.547278136432116	NA	0.448036232026955	0.637854943961215	0.680077025230626	NA	NA	NA	0.430212748368594	0.508321951104897
tetrapisispora phaffii	0.480694968805089	NA	0.380248691724551	0.365534244717933	0.599810298704728	NA	NA	NA	0.573570360493416	0.453674742322297
tetrapisispora namnaonensis	0.322991522060846	NA	NA	0.28491908613111	0.473696235436279	NA	NA	NA	0.421525408514999	0.314625836465391
tetrapisispora fleetii	0.306675140852134	NA	NA	0.417421648861196	0.303901953584551	NA	NA	NA	0.260071618376213	NA
tetrapisispora blattae	0.425493749025135	NA	NA	0.489103417485432	0.517027125734902	0.44150551477659	NA	NA	NA	NA
yueomyces sinensis	0.502747020598445	NA	NA	0.408216617414075	0.610636513349009	0.538356551411771	NA	NA	0.593475958521603	NA
zygoascus meyerae	0.380431430415059	0.362491820888052	0.300553837603541	0.395931604290411	0.463341999407822	NA	NA	0.328720396734622	NA	NA
kazachstania rosinii	0.378775722382284	NA	0.3248447331961	0.309474392517715	0.512643315740777	NA	NA	NA	0.437087610410436	0.339342111473466
kazachstania spencerorum	0.463380271409932	NA	0.404679562481224	0.542362836674587	0.565872898238253	NA	NA	NA	0.439404819965678	0.466683176752805
kazachstania turicensis	0.63074619973958	0.523570939338431	0.516685859495633	0.652862643465482	0.700562513317094	NA	NA	NA	NA	0.510980215320375
kazachstania kunashirensis	0.559715288204869	NA	0.512510293078698	0.638234001972598	0.595946697042977	0.552979789796612	NA	NA	NA	0.532641435868039
naumovozyma castellii	0.442791479774975	0.390534724917039	0.339271431918278	0.37995622593286	0.523134560978652	NA	NA	NA	0.513381047681441	0.395205941146608
naumovozyma dairenensis	0.581617537831234	NA	0.425667927283485	0.512310828502356	0.683292212755506	NA	NA	NA	0.669560221840535	0.482934773315462
kazachstania naganishii	0.369812130116128	NA	0.298373144273289	0.43975051538575	0.481994840959605	NA	NA	NA	0.362186389500745	0.382294301510948
kazachstania yakushimaensis	0.51568723104361	NA	0.469345236154534	0.651779422030211	0.675735940550042	0.518347212917731	NA	NA	0.51357553902565	0.537391132571022
kazachstania transvaalensis	0.335041721698658	NA	0.271034834060104	0.309601354966548	0.428977480624751	NA	NA	NA	0.39382963672967	0.271665009382858
kazachstania taianensis	0.38695125051975	NA	0.233555459776198	0.446320504498516	0.464583398698949	NA	NA	NA	0.266961296798696	0.361639559394136
kazachstania bromeliacearum	0.497101698131426	NA	0.405289321193358	0.443627896629027	0.604330222517893	NA	NA	NA	0.584511118926139	0.465371632374469
kazachstania siamensis	0.579792369715508	NA	0.430692359939333	0.63441476088864	0.673736969522587	NA	NA	NA	0.458714369490641	0.495359036390102
kazachstania unispora	0.671777769347035	NA	0.533028549899182	0.692618984095885	0.752258732213337	NA	NA	NA	0.556543176189822	0.560305537797228
kazachstania solicola	0.461666020812044	NA	0.350243710020194	0.506910941717253	0.509809420214069	NA	NA	NA	0.369700505399104	0.398532701114058
kazachstania aerobia	0.524971063120584	NA	0.375143542200144	0.412501730794072	0.597467649644241	NA	NA	NA	0.578942297114968	0.405329596986018
sporopachydermia lactativora	0.46627688863453	0.472275249690986	0.45908163842378	0.437234029278469	0.501164684180224	0.441515457767688	NA	NA	0.448844562693417	0.491763576129874
lipomyces japonicus	0.423050524026807	0.486431997738173	0.255027946237204	0.420549083877535	0.517267430226775	NA	NA	NA	NA	NA
nadsonia fulvescens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lipomyces lipofer	0.507523532851502	0.489978834917077	0.451670841749335	0.517335598990825	0.545626488911188	NA	NA	NA	NA	NA
candida emberorum	0.461649050606761	0.366177960966537	0.30062994599585	0.452300138111028	0.446884475678097	NA	NA	NA	NA	NA
candida tanzawaensis	0.48010870298109	0.389639314162413	0.354256460300839	0.448967018869874	0.502979231742384	NA	NA	NA	NA	NA
candida canberraensis	0.43466665449032	0.363236449667298	0.376248061051346	0.494589857842	0.579700758124922	NA	NA	0.338581317778946	NA	NA
candida ascalaphidarum	0.389133308774832	0.375145871468024	0.33269144287829	0.401997542357065	0.415045481896169	NA	NA	NA	NA	NA
candida tenuis	0.556696865711829	0.537797434172695	0.453146717904527	0.475915783609933	0.617475880243021	NA	NA	NA	0.46628712788443	NA
yamadazyma philogaea	0.602127461360532	0.532685559443406	0.537672938726474	0.546622390552852	0.63133497539511	NA	NA	NA	0.553115653932684	NA
yamadazyma nakazawae	0.555842990336109	0.498265433731047	0.468969455786498	0.472048480380018	0.585990181380615	NA	NA	NA	0.548729574836724	NA
yamadazyma scolyti	0.525819845854249	0.507109995697726	0.479505984336197	0.531268468522885	0.590097541763673	NA	NA	NA	0.445973020416859	NA
candida gorgasii	0.584072629710439	0.52561452006822	0.497558954279306	0.498779713178901	0.600950633499971	NA	NA	NA	0.555253341882951	NA
lipomyces doorenjongii	0.542868080401281	0.554997111980792	0.512955191929362	0.529322311500861	0.589299152676429	NA	NA	NA	NA	NA
candida tammaniensis	0.594013900751508	0.528335624888986	0.498469422948347	0.448804390409765	0.595207246650231	NA	NA	NA	0.559605919833358	NA
candida gatunensis	0.302013400993544	0.252713621140072	0.201624560460073	0.317829687116148	0.257959697153824	NA	NA	NA	NA	NA
candida cretensis	0.463562575763435	0.411865151483467	0.364652597586472	0.491290017710247	0.462236648406968	NA	NA	NA	NA	NA
candida kruisii	0.565388569450255	0.516570273174687	0.44186422812751	0.622912049624817	0.687488571366708	NA	NA	NA	NA	NA
candida pyralidae	0.528452075538244	0.437560113195597	0.479358247932992	0.580203380466518	0.624871019770298	NA	NA	0.406690805608842	NA	NA
candida auris	0.459021133939917	0.368750873203626	0.323752219528232	0.442060054729043	0.35230366697005	NA	NA	NA	NA	NA
candida heveicola	0.45550767031634	NA	0.362856713639679	0.469667754740932	0.428457088045765	NA	NA	NA	NA	NA
lipomyces kononenkoae	0.288141373314306	0.307520076870075	0.273582703368672	0.310687253024911	0.371552721735787	0.323767503623418	NA	NA	0.294837558580031	NA
debaryomyces maramus	0.506939932148735	0.462205208634448	0.484503542522614	0.548762153569643	0.558406293203509	NA	NA	0.377736038702901	NA	NA
debaryomyces nepalensis	0.325393199877642	0.217675738979534	0.242439054711931	0.200797059285163	0.38512350305072	NA	0.257244889075792	0.25672181733949	0.223822027101666	NA
debaryomyces hansenii	0.466579486629046	0.416916307262637	0.368455540853714	0.346956754080383	0.516911612645271	NA	NA	0.404924218345328	0.491193671949912	NA
debaryomyces fabryi	0.542470714945456	0.477990909071944	0.429586690615988	0.400812375779812	0.602849537386722	NA	NA	NA	NA	NA
debaryomyces prosopidis	0.50173027532773	0.459023895576854	0.440581644239439	0.355488666894827	0.55087076575663	NA	NA	0.428725966710283	NA	NA
debaryomyces subglobosus	0.575295957345837	0.506650989412919	0.466514529279032	0.398932796173425	0.631787658743945	NA	NA	NA	NA	0.460128836964953
priceomyces medius	0.552135228484698	0.483428417462481	0.480121213915636	0.572803705961448	0.613052333569643	NA	NA	NA	NA	NA
priceomyces castillae	0.51025260823158	0.421630771132157	0.388839888664851	0.499588258718072	0.544174327602105	NA	NA	NA	NA	NA
candida schatavii	0.46054929686239	0.383384450773389	0.409172733677744	0.452805704217986	0.462618546940312	NA	0.444059500107359	0.399261174576495	NA	NA
kodamaea laetipori	0.474879601317703	0.499155177559509	0.417546863780396	0.551579595170837	0.571933232437119	NA	NA	NA	NA	NA
aciculoconidium aculeatum	0.446128823250795	0.384544539715537	0.291282711295173	0.539703476153012	0.57614688485381	NA	NA	NA	NA	NA
candida restingae	0.382147257787037	0.34897303080531	0.301258659707712	0.412187983582728	0.457814048045802	NA	NA	NA	NA	NA
kodamaea ohmeri	0.513842153051315	0.404722972140702	0.335658871149827	0.51717615594215	0.401858820361342	0.435532665086859	NA	NA	NA	NA
danielozyma ontarioensis	0.50586668569048	0.440293741916106	0.4159421933978	0.430937974995555	0.564836823673209	NA	NA	0.427473454316164	0.512593773992624	NA
cephaloascus fragrans	0.615602398398898	NA	0.441067356792718	0.577704289201268	0.63623935944603	NA	NA	NA	NA	NA
cephaloascus albidus	0.579207458559141	NA	0.444770987356817	0.570053375414853	0.622088651971804	NA	NA	NA	NA	0.484173148468679
lipomyces starkeyi	0.337640829853237	0.314808290606871	0.267704645265369	0.273397689086024	0.365625181892836	NA	0.313365026709921	NA	0.283682918759963	0.269537458627425
scheffersomyces stipitis	0.530423308223916	0.454571354329985	0.404183514702384	0.322928865054058	0.551236785278245	NA	NA	NA	0.477065876247815	NA
babjeviella inositovora	0.39817861915023	NA	0.290599530449337	0.376418173582695	0.399424019131685	NA	NA	NA	NA	0.32658393818111
candida fragi	0.358680634915328	0.339467972793705	0.340697445425619	0.332586373395779	0.552412722656751	NA	NA	NA	NA	NA
kurtzmaniella cleridarum	0.304021356057593	0.27864537737836	0.247222440425791	NA	0.446294225786504	NA	NA	NA	NA	NA
candida corydali	0.401283093613318	0.344684540803094	0.34331858724437	0.415834045987964	0.386649066757142	NA	NA	NA	NA	NA
candida orthopsilosis	0.303868025835038	0.315233034495073	0.299626042353131	0.333376023243472	0.384701151384966	NA	NA	NA	NA	NA
candida parapsilosis	0.463292623732033	0.464953878628544	0.442248455794516	0.495291200140255	0.483800619683839	NA	NA	NA	NA	NA
candida dubliniensis	0.536155674923925	0.485561148277526	0.479337768240615	0.5375387448076	0.546349454461746	NA	NA	NA	NA	NA
lipomyces arxii	0.324554791109374	0.314593121542095	0.276344010427997	0.323346842574024	0.371642125988502	NA	0.332628251504784	NA	NA	0.299968712116711
Saccharomyces cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saccharomyces paradoxus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saccharomyces eubayanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
candida intermedia	NA	0.29332593877571	NA	0.262539171574591	NA	NA	NA	NA	0.364174156734567	NA
candida sojae	NA	0.369033215737598	0.366272752839619	0.416661436248487	NA	NA	NA	NA	NA	NA
ambrosiozyma monospora	NA	0.564814389233672	NA	0.599355412287708	NA	NA	NA	NA	NA	NA
candida succiphila	NA	0.392807905018569	NA	0.435136868130669	NA	NA	NA	NA	0.403854721986139	NA
trigonopsis vinaria	NA	0.411148822628762	0.33777084066509	0.480698998906889	0.518050259064481	NA	NA	NA	NA	0.459914467313797
saccharomycopsis malanga	NA	0.482273410056437	NA	0.523383392765623	NA	NA	NA	NA	0.545735596949821	NA
candida hispaniensis	NA	0.326298683889394	0.286760329813362	0.371623868891559	0.411178996045297	NA	NA	NA	NA	NA
yarrowia bubula	NA	0.286373028153958	0.238627344215646	0.353954277967464	0.404442063683655	NA	NA	NA	NA	NA
yarrowia divulgata	NA	0.264329197133903	0.240378084959161	0.339278705252895	0.372496262768196	NA	NA	NA	NA	NA
saprochaete clavata	NA	0.393323170494761	NA	0.380123683338645	NA	NA	NA	NA	NA	NA
trigonopsis variabilis	NA	0.480456090804395	0.449965974988292	0.50800499436969	0.518013988406185	NA	NA	NA	NA	0.506889805719137
scheffersomyces lignosus	NA	0.464557282038779	NA	0.467915415447449	NA	NA	NA	NA	NA	NA
alloascoidea hylecoeti	NA	0.541740164180139	NA	0.469625427272286	NA	NA	0.519256598118391	NA	0.515690518141309	NA
magnusiomyces tetrasperma	NA	0.323070394519828	0.21873446932078	0.3263111301443	0.444821498327967	NA	NA	NA	0.386082035383805	NA
try augustus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cyberlindnera fabianii	NA	0.444345128337642	NA	0.443174274311262	NA	NA	NA	NA	0.548336529480941	NA
eremothecium sinecaudum	NA	0.262456518474626	0.267271444690182	0.334316301824009	0.350531315687391	NA	NA	NA	NA	NA
ascoidea asiatica	NA	0.678853417669222	NA	0.672539338095935	NA	NA	NA	NA	NA	NA
lodderomyces elongisporus	NA	0.408674637343951	0.38618605498732	0.466367781100636	0.508386545003183	NA	NA	NA	NA	NA
metschnikowia aberdeeniae	NA	0.447205186032838	0.394105125832187	0.520133723987253	0.520385510442692	NA	NA	NA	NA	NA
metschnikowia arizonensis	NA	0.401363148713301	0.3956481862235	0.43662501256594	0.427108045269437	NA	NA	NA	NA	NA
metschnikowia cerradonensis	NA	0.311438319018917	0.262587512879614	0.326805533428556	0.308884954695571	NA	NA	NA	NA	NA
metschnikowia hamakuensis	NA	0.158210256251022	0.144087978996629	0.169236589047308	0.171169552196169	NA	NA	NA	NA	NA
metschnikowia hawaiiensis	NA	0.148115929969932	0.132295079405482	0.157985239013029	0.151204799832162	NA	NA	NA	NA	0.156898402698704
metschnikowia lockheadii	NA	0.300107788522912	0.248711142369536	0.327174665050756	0.319441913938857	NA	NA	NA	NA	NA
metschnikowia matae	NA	0.274198731800546	0.236080891687122	0.30210338980743	0.282748893819552	NA	NA	0.237655217177346	NA	0.283366239845497
metschnikowia similis	NA	0.124200550708458	0.0747718201087341	0.140447495929207	0.12634652760549	NA	NA	0.103385377218384	NA	NA
millerozyma acaciae	NA	0.345896777165761	NA	0.382685387562559	NA	NA	NA	NA	0.255525273913293	NA
sporopachydermia quercuum	NA	0.554429005339959	NA	0.54575234927916	NA	NA	NA	NA	0.539601746027133	NA
vanderwaltozyma polyspora	NA	0.40098847674201	0.399047151575617	0.437393836152142	0.629501149800195	NA	NA	NA	0.592749525046397	0.429196259694411
wickerhamia fluorescens	NA	0.233225495153502	NA	0.295133398667625	NA	NA	NA	NA	NA	NA
yarrowia deformans	NA	0.329253698784126	NA	0.44792278241338	NA	NA	NA	NA	NA	NA
yarrowia keelungensis	NA	0.407017492276932	NA	0.437155445273043	NA	NA	NA	NA	NA	NA
yarrowia lipolytica	NA	0.406342911961618	0.323425405409237	0.478815470775027	0.537403144804761	NA	NA	NA	NA	NA
candida boidinii	NA	0.675907020651411	NA	0.652217500837631	NA	NA	NA	NA	0.602486726992879	NA
ogataea methanolica	NA	0.514157970742194	NA	0.497188766725485	NA	NA	NA	NA	0.524490997136865	NA
botryozyma nematodophila	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
priceomyces haplophilus	NA	0.430430503015842	NA	0.458347742526601	NA	NA	NA	NA	NA	NA
candida homilentoma	NA	0.40657915748564	NA	0.469603827677435	NA	NA	NA	NA	NA	NA
ambrosiozyma kashinagacola	NA	0.580958488090653	NA	0.588931359349683	NA	NA	NA	NA	NA	NA
candida apicola	NA	NA	0.30372154523015	0.392877217799715	0.426344331636957	NA	NA	NA	NA	NA
wickerhamiella cacticola	NA	NA	0.18751229328842	0.27644851402129	0.275958793705416	NA	NA	NA	NA	NA
candida infanticola	NA	NA	NA	0.39613697305318	0.472361245794407	NA	NA	NA	NA	NA
candida carpophila	NA	NA	NA	0.599857524537978	NA	NA	NA	NA	NA	NA
candida sorboxylosa	NA	NA	NA	0.38293258365387	NA	NA	NA	NA	NA	NA
candida versatilis	NA	NA	NA	0.332518014869609	NA	NA	NA	NA	NA	NA
try maker	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
starmerella bombicola	NA	NA	NA	0.285709075853454	NA	NA	NA	NA	NA	NA
nakazawaea peltata	NA	NA	NA	0.516646493331182	NA	NA	NA	NA	NA	NA
wickerhamiella domercqiae	NA	NA	NA	0.287031046197418	NA	NA	NA	NA	NA	NA
