all_taxa	xyl1.1	xyl1.2	xyl1.3	xyl1.4	xyl1.5	xyl1.6	xyl2.1	xyl2.2	xyl2.3	xyl2.4	xyl2.5	xyl2.6	xyl3.1	xyl3.2	xyl3.3	xyl3.4	xyl3.5	xyl3.6
wickerhamomyces canadensis	0.537563445199497	NA	NA	NA	NA	NA	0.492692411370326	NA	NA	NA	NA	NA	0.437865400728309	NA	NA	NA	NA	NA
scheffersomyces stipitis	0.526266537795927	NA	NA	NA	NA	NA	0.454880557152894	NA	NA	NA	NA	NA	0.405514636275798	NA	NA	NA	NA	NA
candida homilentoma	0.463297590400203	NA	NA	NA	NA	NA	0.40697037885637	NA	NA	NA	NA	NA	0.380690287578524	NA	NA	NA	NA	NA
citeromyces hawaiiensis	0.425649062824474	NA	NA	NA	NA	NA	0.399363660810841	0.410243469229066	0.409958724161498	0.374773654738969	NA	NA	0.391467375136215	0.401724876949266	0.334160977338479	NA	NA	NA
blastobotrys muscicola	0.283300843632951	NA	NA	NA	NA	NA	0.210294163898702	NA	NA	NA	NA	NA	0.168160514076617	NA	NA	NA	NA	NA
candida vartiovaarae	0.53810079284511	0.427553908278036	0.495949732551022	NA	NA	NA	0.44966381137691	NA	NA	NA	NA	NA	0.412351636792756	NA	NA	NA	NA	NA
blastobotrys raffinofermentans	0.423202471715927	NA	NA	NA	NA	NA	0.368000574116583	0.267587021194122	0.26609232565654	NA	NA	NA	0.267037699759129	NA	NA	NA	NA	NA
cyberlindnera maclurae	0.518868749726295	0.498045669783563	0.583806140468746	NA	NA	NA	0.476987665836693	NA	NA	NA	NA	NA	0.468955920596877	NA	NA	NA	NA	NA
saturnispora saitoi	0.327216749504196	NA	NA	NA	NA	NA	0.320446565272738	NA	NA	NA	NA	NA	0.292650268218089	NA	NA	NA	NA	NA
pichia terricola	0.535198597530488	NA	NA	NA	NA	NA	0.438061826182501	NA	NA	NA	NA	NA	0.421031100342986	NA	NA	NA	NA	NA
ogataea ramenticola	0.685251227943386	NA	NA	NA	NA	NA	0.677735713969158	NA	NA	NA	NA	NA	0.657305799327169	NA	NA	NA	NA	NA
pichia occidentalis	0.343051256070588	NA	NA	NA	NA	NA	0.277267498221207	NA	NA	NA	NA	NA	0.258170065015741	NA	NA	NA	NA	NA
danielozyma ontarioensis	0.505034603826887	NA	NA	NA	NA	NA	0.428520864236374	NA	NA	NA	NA	NA	0.42613221881726	NA	NA	NA	NA	NA
candida albicans	0.627138572310335	NA	NA	NA	NA	NA	0.574860205329405	NA	NA	NA	NA	NA	0.564671461380229	NA	NA	NA	NA	NA
metschnikowia kipukae	0.476539322996643	NA	NA	NA	NA	NA	0.438699781357802	NA	NA	NA	NA	NA	0.399834572650674	NA	NA	NA	NA	NA
sugiyamaella lignohabitans	0.518618296873543	NA	NA	NA	NA	NA	0.469386038443475	NA	NA	NA	NA	NA	0.334463877664519	NA	NA	NA	NA	NA
lachancea dasiensis	0.281302678784569	NA	NA	NA	NA	NA	0.265530435567317	NA	NA	NA	NA	NA	0.234666977071581	NA	NA	NA	NA	NA
eremothecium cymbalariae	0.389737731538833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.311519938870571	0.31129117837281	NA	NA	NA	NA
candida fragi	0.358765588679231	NA	NA	NA	NA	NA	0.341334302083877	NA	NA	NA	NA	NA	0.338434518226867	NA	NA	NA	NA	NA
saccharomyces mikatae	0.32166656201603	NA	NA	NA	NA	NA	0.341961364850932	0.265315389099501	0.229795887098689	NA	NA	NA	0.286587445690868	NA	NA	NA	NA	NA
debaryomyces nepalensis	0.232810903359518	0.324246402307536	NA	NA	NA	NA	0.218038657387858	0.257553733833317	NA	NA	NA	NA	0.246132527337618	NA	NA	NA	NA	NA
saccharomyces paradoxus	0.295374757927942	NA	NA	NA	NA	NA	0.28422947865595	0.265965747844021	0.273691585629886	NA	NA	NA	0.252687308786154	NA	NA	NA	NA	NA
candida auris	0.458797975522413	NA	NA	NA	NA	NA	0.369354578995175	0.33395418974784	NA	NA	NA	NA	0.31157452128083	NA	NA	NA	NA	NA
zygosaccharomyces bailii	0.175467452287819	NA	NA	NA	NA	NA	0.176183349366376	NA	NA	NA	NA	NA	0.13323226892151	NA	NA	NA	NA	NA
debaryomyces maramus	0.507209524957274	NA	NA	NA	NA	NA	0.462537556442022	NA	NA	NA	NA	NA	0.392719705570475	NA	NA	NA	NA	NA
saccharomyces eubayanus	0.322044167476137	NA	NA	NA	NA	NA	0.294550680932837	0.272215112923254	0.273547337670512	NA	NA	NA	0.280559598860374	NA	NA	NA	NA	NA
nadsonia fulvescens	0.353432651211535	NA	NA	NA	NA	NA	0.336950849592499	NA	NA	NA	NA	NA	0.261477337937166	NA	NA	NA	NA	NA
ogataea nonfermentans	0.433288742066863	0.386835737356961	NA	NA	NA	NA	0.358872918240494	0.382685136480068	NA	NA	NA	NA	0.35829408740568	NA	NA	NA	NA	NA
millerozyma acaciae	0.335844380394204	NA	NA	NA	NA	NA	0.346494014360059	NA	NA	NA	NA	NA	0.286592725361129	NA	NA	NA	NA	NA
pichia norvegensis	0.330798572928743	NA	NA	NA	NA	NA	0.304243023173099	NA	NA	NA	NA	NA	0.271364500768933	NA	NA	NA	NA	NA
priceomyces haplophilus	0.487504397502784	NA	NA	NA	NA	NA	0.42477267373768	NA	NA	NA	NA	NA	0.428497143622011	NA	NA	NA	NA	NA
pichia nakasei	0.481223187885113	0.53396016895218	NA	NA	NA	NA	0.473731079023351	NA	NA	NA	NA	NA	0.456869565659187	NA	NA	NA	NA	NA
candida oregonensis	0.507527315862205	NA	NA	NA	NA	NA	0.414234986230961	NA	NA	NA	NA	NA	0.359358739952835	NA	NA	NA	NA	NA
metschnikowia hawaiiensis	0.156175723297695	NA	NA	NA	NA	NA	0.148194553950172	NA	NA	NA	NA	NA	0.136914504345476	NA	NA	NA	NA	NA
candida parapsilosis	0.465582233413301	NA	NA	NA	NA	NA	0.455698153271881	NA	NA	NA	NA	NA	0.441788212306104	NA	NA	NA	NA	NA
candida sorboxylosa	0.346247612458515	NA	NA	NA	NA	NA	0.376913653137712	NA	NA	NA	NA	NA	0.285812130136678	NA	NA	NA	NA	NA
candida azyma	0.508948739114635	NA	NA	NA	NA	NA	0.468508470785691	NA	NA	NA	NA	NA	0.444864392560717	NA	NA	NA	NA	NA
metschnikowia arizonensis	0.433517826622657	NA	NA	NA	NA	NA	0.353552914453497	0.401980317997757	NA	NA	NA	NA	0.398892629442464	NA	NA	NA	NA	NA
kodamaea ohmeri	0.435721763321777	0.513798167428785	NA	NA	NA	NA	0.403860809685788	NA	NA	NA	NA	NA	0.32857677505491	NA	NA	NA	NA	NA
candida canberraensis	0.435119862018831	NA	NA	NA	NA	NA	0.363664614456629	NA	NA	NA	NA	NA	0.3411278883031	NA	NA	NA	NA	NA
komagataella pastoris	0.296800724452246	NA	NA	NA	NA	NA	0.288891070644497	NA	NA	NA	NA	NA	0.286438726397024	NA	NA	NA	NA	NA
candida montana	0.590430460845469	0.573923541825206	0.693603253914719	NA	NA	NA	0.563624981521008	NA	NA	NA	NA	NA	0.493524986806096	NA	NA	NA	NA	NA
hanseniaspora uvarum	0.341765917132925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
wickerhamomyces bovis	0.648487134452467	NA	NA	NA	NA	NA	0.569515078753555	NA	NA	NA	NA	NA	0.493167748720198	NA	NA	NA	NA	NA
naumovozyma dairenensis	0.582017007521507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.426264969343817	NA	NA	NA	NA	NA
dipodascus geniculatus	0.486063811985107	NA	NA	NA	NA	NA	0.453519169147773	NA	NA	NA	NA	NA	0.393080749670827	NA	NA	NA	NA	NA
pachysolen tannophilus	0.545513029044325	0.546533768244024	NA	NA	NA	NA	0.533411697330474	NA	NA	NA	NA	NA	0.510460012901889	NA	NA	NA	NA	NA
kazachstania siamensis	0.57938682650875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.431735646335913	NA	NA	NA	NA	NA
tetrapisispora iriomotensis	0.546155942901737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.448714133608244	NA	NA	NA	NA	NA
lipomyces doorenjongii	0.564372180667551	0.503327067382921	NA	NA	NA	NA	0.554754195809313	NA	NA	NA	NA	NA	0.469113308190299	0.521409304686849	NA	NA	NA	NA
nakaseomyces bacillisporus	0.333277914571703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.233424583904574	NA	NA	NA	NA	NA
yarrowia lipolytica	0.484665542246077	NA	NA	NA	NA	NA	0.404860586324983	NA	NA	NA	NA	NA	0.326037815959238	NA	NA	NA	NA	NA
brettanomyces custersianus	0.39231026766553	NA	NA	NA	NA	NA	0.383618730992775	NA	NA	NA	NA	NA	0.371309323788954	NA	NA	NA	NA	NA
nakaseomyces delphensis	0.39977269539055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.306658491443389	NA	NA	NA	NA	NA
pichia exigua	0.400958320741502	NA	NA	NA	NA	NA	0.35586028986715	NA	NA	NA	NA	NA	0.345638175804654	NA	NA	NA	NA	NA
kurtzmaniella cleridarum	0.304377417550363	NA	NA	NA	NA	NA	0.252590919272748	NA	NA	NA	NA	NA	0.246194932160341	NA	NA	NA	NA	NA
kazachstania africana	0.428139743945065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.385614585567172	NA	NA	NA	NA	NA
eremothecium coryli	0.283392492840432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cephaloascus albidus	0.5789476890046	NA	NA	NA	NA	NA	0.543978684510438	NA	NA	NA	NA	NA	0.443719449229973	NA	NA	NA	NA	NA
candida cretensis	0.470658436831148	NA	NA	NA	NA	NA	0.408630806212576	0.385167957503431	NA	NA	NA	NA	0.364779722138509	NA	NA	NA	NA	NA
yamadazyma scolyti	0.527177460605833	NA	NA	NA	NA	NA	0.506529988804973	0.447507823408774	NA	NA	NA	NA	0.479755083929366	NA	NA	NA	NA	NA
ogataea pilisensis	0.482386937637745	0.49216701240611	NA	NA	NA	NA	0.465971979192178	NA	NA	NA	NA	NA	0.418831983098328	NA	NA	NA	NA	NA
ogataea kodamae	0.299342451144579	NA	NA	NA	NA	NA	0.25202311686596	0.274514770125272	NA	NA	NA	NA	0.23833975604102	NA	NA	NA	NA	NA
zygosaccharomyces kombuchaensis	0.411567997002612	NA	NA	NA	NA	NA	0.387821670962979	NA	NA	NA	NA	NA	0.35069646997591	NA	NA	NA	NA	NA
wickerhamiella domercqiae	0.21276430647408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
komagataella pseudopastoris	0.317783285049515	NA	NA	NA	NA	NA	0.29868836704558	NA	NA	NA	NA	NA	0.272743311058728	NA	NA	NA	NA	NA
candida restingae	0.382365781926789	NA	NA	NA	NA	NA	0.338455415095261	NA	NA	NA	NA	NA	0.302226442655931	NA	NA	NA	NA	NA
lipomyces lipofer	0.505817951845498	0.485634521400454	NA	NA	NA	NA	0.531930349826007	0.488696901952072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
yarrowia divulgata	0.321797236206286	NA	NA	NA	NA	NA	0.264772844888442	NA	NA	NA	NA	NA	0.240694590724165	NA	NA	NA	NA	NA
saccharomyces arboricola	0.346280489370934	NA	NA	NA	NA	NA	0.311179666192943	0.331011284172395	0.344332592917925	NA	NA	NA	0.315974265077133	NA	NA	NA	NA	NA
ogataea henricii	0.444927435182151	0.366876324118333	NA	NA	NA	NA	0.348294187500394	0.404664273440673	NA	NA	NA	NA	0.33379466834933	NA	NA	NA	NA	NA
lipomyces arxii	0.340307739271354	0.323161049408512	NA	NA	NA	NA	0.312870078313126	0.332176654115733	0.267365842344473	NA	NA	NA	0.270433755430381	NA	NA	NA	NA	NA
meyerozyma guilliermondii	0.478788361724461	0.585440682171402	NA	NA	NA	NA	0.487964744938847	0.503333486948191	NA	NA	NA	NA	0.490695354831287	NA	NA	NA	NA	NA
metschnikowia ipomoeae	0.283103007052832	NA	NA	NA	NA	NA	0.273685853980655	NA	NA	NA	NA	NA	0.190507518002477	0.240383303594569	0.232448597286426	NA	NA	NA
pichia heedii	0.569051818825617	0.59079687068478	NA	NA	NA	NA	0.528726969961738	NA	NA	NA	NA	NA	0.51651673220728	NA	NA	NA	NA	NA
tetrapisispora phaffii	0.480080936358427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.379221108943496	NA	NA	NA	NA	NA
ogataea polymorpha	0.43948059492642	NA	NA	NA	NA	NA	0.375577902635618	0.41182397984953	NA	NA	NA	NA	0.384023500922361	NA	NA	NA	NA	NA
spathaspora arborariae	0.446406176754993	NA	NA	NA	NA	NA	0.372282454383125	0.304253842667693	NA	NA	NA	NA	0.347061464001091	NA	NA	NA	NA	NA
candida wancherniae	0.556767342430714	NA	NA	NA	NA	NA	0.50090595652412	NA	NA	NA	NA	NA	0.50463143255522	NA	NA	NA	NA	NA
ambrosiozyma monospora	0.554136181993845	0.516064539924574	NA	NA	NA	NA	0.564962954597248	NA	NA	NA	NA	NA	0.48056096213531	NA	NA	NA	NA	NA
candida glabrata	0.394970558394959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.238027984715571	NA	NA	NA	NA	NA
debaryomyces subglobosus	0.479537713703162	0.5754790749438	NA	NA	NA	NA	0.421895520103436	0.507601111764986	NA	NA	NA	NA	0.456158649737588	NA	NA	NA	NA	NA
metschnikowia dekortum	0.169557798975106	0.166607638186454	NA	NA	NA	NA	0.161588232893844	NA	NA	NA	NA	NA	0.156014855950606	NA	NA	NA	NA	NA
blastobotrys serpentis	0.533749603898578	NA	NA	NA	NA	NA	0.490533606768086	0.458920591551309	0.476625548812006	NA	NA	NA	0.42105722055399	NA	NA	NA	NA	NA
hanseniaspora osmophila	0.397185679181955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.376488963158813	NA	NA	NA	NA	NA
candida succiphila	0.441240293324923	NA	NA	NA	NA	NA	0.39366911115448	0.425290720204431	NA	NA	NA	NA	0.397198734340467	NA	NA	NA	NA	NA
metschnikowia santaceciliae	0.362079318871053	NA	NA	NA	NA	NA	0.334757923045994	NA	NA	NA	NA	NA	0.301515498758607	NA	NA	NA	NA	NA
citeromyces matritensis	0.381084208131017	NA	NA	NA	NA	NA	0.360475476444975	NA	NA	NA	NA	NA	0.340458048936955	NA	NA	NA	NA	NA
candida versatilis	0.342141773686725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
brettanomyces anomalus	0.407541336776485	NA	NA	NA	NA	NA	0.410426765666344	NA	NA	NA	NA	NA	0.394674326473744	NA	NA	NA	NA	NA
spathaspora girioi	0.37806924365418	NA	NA	NA	NA	NA	0.284706623478683	0.353863564764728	NA	NA	NA	NA	0.305058335987601	NA	NA	NA	NA	NA
candida tanzawaensis	0.479493062189834	NA	NA	NA	NA	NA	0.372611436214934	NA	NA	NA	NA	NA	0.354530926224295	NA	NA	NA	NA	NA
metschnikowia continentalis	0.250581509779703	NA	NA	NA	NA	NA	0.243144614305272	NA	NA	NA	NA	NA	0.208210324750711	NA	NA	NA	NA	NA
torulaspora delbrueckii	0.436126059619305	NA	NA	NA	NA	NA	0.418224705624783	NA	NA	NA	NA	NA	0.37348709981593	NA	NA	NA	NA	NA
spathaspora hagerdaliae	0.583875102034385	NA	NA	NA	NA	NA	0.599027534783049	NA	NA	NA	NA	NA	0.495586608538399	NA	NA	NA	NA	NA
zygoascus ofunaensis	0.530488231369258	NA	NA	NA	NA	NA	0.388660830817075	NA	NA	NA	NA	NA	0.424338611134251	NA	NA	NA	NA	NA
kregervanrija delftensis	0.499797105323914	NA	NA	NA	NA	NA	0.488602000727961	NA	NA	NA	NA	NA	0.438722433105601	NA	NA	NA	NA	NA
hanseniaspora pseudoguilliermondii	0.310733083372067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
zygotorulaspora mrakii	0.313155088998914	NA	NA	NA	NA	NA	0.295530114219846	NA	NA	NA	NA	NA	0.249642197634857	NA	NA	NA	NA	NA
lipomyces oligophaga	0.278593832684084	NA	NA	NA	NA	NA	0.302628837144485	0.361774368393155	0.283540516355279	NA	NA	NA	0.251045895876741	NA	NA	NA	NA	NA
kloeckera hatyaiensis	0.200879266251917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
starmera quercuum	0.38433112427648	0.365872058744056	NA	NA	NA	NA	0.298727961092548	NA	NA	NA	NA	NA	0.266902887764027	NA	NA	NA	NA	NA
ashbya aceri	0.36940418144891	NA	NA	NA	NA	NA	0.30761626239164	NA	NA	NA	NA	NA	0.276118266802379	NA	NA	NA	NA	NA
candida incommunis	0.426406519425602	NA	NA	NA	NA	NA	0.361815600388187	NA	NA	NA	NA	NA	0.332482353468111	NA	NA	NA	NA	NA
metschnikowia hamakuensis	0.169511411535745	NA	NA	NA	NA	NA	0.158170673412307	NA	NA	NA	NA	NA	0.148245050306207	NA	NA	NA	NA	NA
kuraishia capsulata	0.557593157155141	NA	NA	NA	NA	NA	0.492950452540573	NA	NA	NA	NA	NA	0.490789766761797	NA	NA	NA	NA	NA
saturnispora hagleri	0.338381898754097	NA	NA	NA	NA	NA	0.324075918766163	NA	NA	NA	NA	NA	0.318341398190317	NA	NA	NA	NA	NA
kluyveromyces marxianus	0.436870689907643	NA	NA	NA	NA	NA	0.30227609966113	NA	NA	NA	NA	NA	0.342736220602509	NA	NA	NA	NA	NA
wickerhamomyces ciferrii	0.599851859774788	NA	NA	NA	NA	NA	0.535912455722021	NA	NA	NA	NA	NA	0.551371926089991	NA	NA	NA	NA	NA
blastobotrys mokoenaii	0.433528804410492	NA	NA	NA	NA	NA	0.429796015957218	NA	NA	NA	NA	NA	0.338709990385992	NA	NA	NA	NA	NA
ascoidea asiatica	0.677645514360542	NA	NA	NA	NA	NA	0.678051575017362	NA	NA	NA	NA	NA	0.690145428270548	NA	NA	NA	NA	NA
saturnispora zaruensis	0.248389113265559	NA	NA	NA	NA	NA	0.219545679167851	NA	NA	NA	NA	NA	0.214356910128655	NA	NA	NA	NA	NA
candida hawaiiana	0.447391258998877	NA	NA	NA	NA	NA	0.363025992220982	NA	NA	NA	NA	NA	0.373985951869728	NA	NA	NA	NA	NA
deakozyma indianensis	0.473659788125461	NA	NA	NA	NA	NA	0.403516270553258	NA	NA	NA	NA	NA	0.31855112981899	NA	NA	NA	NA	NA
tetrapisispora fleetii	0.306820634374377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
blastobotrys peoriensis	0.534963771985239	NA	NA	NA	NA	NA	0.484623210362227	NA	NA	NA	NA	NA	0.431106640031545	NA	NA	NA	NA	NA
metschnikowia proteae	0.457020494706426	NA	NA	NA	NA	NA	0.434277792618592	NA	NA	NA	NA	NA	0.416992708967389	NA	NA	NA	NA	NA
candida golubevii	0.435247968960828	NA	NA	NA	NA	NA	0.357059281247191	NA	NA	NA	NA	NA	0.36089658842625	NA	NA	NA	NA	NA
candida gatunensis	0.306471713970385	NA	NA	NA	NA	NA	0.249787649701872	NA	NA	NA	NA	NA	0.19962728879561	NA	NA	NA	NA	NA
pichia kudriavzevii	0.340757494185493	NA	NA	NA	NA	NA	0.307079716351714	0.314421850675682	NA	NA	NA	NA	0.277383104684354	NA	NA	NA	NA	NA
yueomyces sinensis	0.537332100258318	0.532625065467865	0.54006343332022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
priceomyces medius	0.552307068006649	NA	NA	NA	NA	NA	0.48373940582425	NA	NA	NA	NA	NA	0.484336829028185	NA	NA	NA	NA	NA
yarrowia deformans	0.434340014596606	NA	NA	NA	NA	NA	0.331706627898304	NA	NA	NA	NA	NA	0.30547000611141	NA	NA	NA	NA	NA
ogataea nitratoaversa	0.619732836553755	NA	NA	NA	NA	NA	0.592582328238159	NA	NA	NA	NA	NA	0.556203425953684	NA	NA	NA	NA	NA
metschnikowia bicuspidata	0.313874336392163	0.288963585998787	NA	NA	NA	NA	0.300624773391664	NA	NA	NA	NA	NA	0.276204876018031	0.281373125261322	NA	NA	NA	NA
candida ponderosae	0.523289542312875	NA	NA	NA	NA	NA	0.504357161162047	NA	NA	NA	NA	NA	0.484755049855698	0.467460233039679	NA	NA	NA	NA
ogataea methylivora	0.493308248555199	NA	NA	NA	NA	NA	0.438780373829107	0.452895639131006	NA	NA	NA	NA	0.428546343058695	NA	NA	NA	NA	NA
hanseniaspora valbyensis	0.270095485100039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
torulaspora maleeae	0.42332485887891	NA	NA	NA	NA	NA	0.346631850685254	NA	NA	NA	NA	NA	0.311365253281037	NA	NA	NA	NA	NA
candida tenuis	0.556316592422361	NA	NA	NA	NA	NA	0.533256821080673	0.494931200242214	NA	NA	NA	NA	0.486650764871995	NA	NA	NA	NA	NA
scheffersomyces lignosus	0.498016738853118	NA	NA	NA	NA	NA	0.464762210520159	NA	NA	NA	NA	NA	0.421280728417164	NA	NA	NA	NA	NA
hanseniaspora singularis	0.196939936897475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazachstania intestinalis	0.334772449035496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.260189184661856	NA	NA	NA	NA	NA
tortispora starmeri	0.376041732643778	NA	NA	NA	NA	NA	0.316994302087563	NA	NA	NA	NA	NA	0.312627036050754	NA	NA	NA	NA	NA
candida dubliniensis	0.542661558845519	NA	NA	NA	NA	NA	0.485600238683312	NA	NA	NA	NA	NA	0.48017774602527	NA	NA	NA	NA	NA
tortispora ganteri	0.495347630499227	NA	NA	NA	NA	NA	0.434256224628911	NA	NA	NA	NA	NA	0.470211742835239	NA	NA	NA	NA	NA
candida salmanticensis	0.466388731371037	NA	NA	NA	NA	NA	0.37686202030379	NA	NA	NA	NA	NA	0.338741471945961	NA	NA	NA	NA	NA
aciculoconidium aculeatum	0.446123533103473	NA	NA	NA	NA	NA	0.381336038722848	NA	NA	NA	NA	NA	0.292285895184736	NA	NA	NA	NA	NA
barnettozyma salicaria	0.493601356127647	0.469519729258511	NA	NA	NA	NA	0.399445100145681	NA	NA	NA	NA	NA	0.350401433068934	NA	NA	NA	NA	NA
candida stellimalicola	0.352277103992169	NA	NA	NA	NA	NA	0.302439162059187	NA	NA	NA	NA	NA	0.301411711960652	NA	NA	NA	NA	NA
priceomyces castillae	0.510434331552197	NA	NA	NA	NA	NA	0.414458787953727	0.434799490772985	NA	NA	NA	NA	0.414255976857398	NA	NA	NA	NA	NA
dipodascus albidus	0.497104789311395	NA	NA	NA	NA	NA	0.492034906131408	NA	NA	NA	NA	NA	0.395369210508562	NA	NA	NA	NA	NA
candida pyralidae	0.530084532848054	NA	NA	NA	NA	NA	0.437872548921496	NA	NA	NA	NA	NA	0.405488596047806	NA	NA	NA	NA	NA
nakazawaea holstii	0.6578892443611	NA	NA	NA	NA	NA	0.584857337238046	NA	NA	NA	NA	NA	0.582027984993615	NA	NA	NA	NA	NA
lipomyces japonicus	0.421891864753715	NA	NA	NA	NA	NA	0.212448018705075	0.482922875385341	NA	NA	NA	NA	0.261471606822665	NA	NA	NA	NA	NA
lachancea lanzarotensis	0.243403919824967	NA	NA	NA	NA	NA	0.227961719357713	NA	NA	NA	NA	NA	0.206421710961813	NA	NA	NA	NA	NA
kregervanrija fluxuum	0.516802144830829	NA	NA	NA	NA	NA	0.5115539970847	NA	NA	NA	NA	NA	0.463380309649269	NA	NA	NA	NA	NA
kuraishia molischiana	0.440438927130691	NA	NA	NA	NA	NA	0.424408682809829	NA	NA	NA	NA	NA	0.38218680443302	NA	NA	NA	NA	NA
lachancea mirantina	0.322674840293213	NA	NA	NA	NA	NA	0.287859812684661	NA	NA	NA	NA	NA	0.252800550448553	NA	NA	NA	NA	NA
tortispora caseinolytica	0.45740252064269	NA	NA	NA	NA	NA	0.407397688475604	NA	NA	NA	NA	NA	0.375589937146383	NA	NA	NA	NA	NA
candida heveicola	0.455094478053088	NA	NA	NA	NA	NA	0.390294591072524	0.382373944397276	NA	NA	NA	NA	0.363399892752586	NA	NA	NA	NA	NA
candida tammaniensis	0.597959152103159	NA	NA	NA	NA	NA	0.5042411432409	0.530822860135876	NA	NA	NA	NA	0.497774929454413	NA	NA	NA	NA	NA
trigonopsis variabilis	NA	NA	NA	NA	NA	NA	0.429046644116955	0.477577436640432	0.477901114379636	NA	NA	NA	0.44028500362645	NA	NA	NA	NA	NA
vanderwaltozyma polyspora	NA	NA	NA	NA	NA	NA	0.391647494460336	NA	NA	NA	NA	NA	0.398934902394289	NA	NA	NA	NA	NA
eremothecium sinecaudum	NA	NA	NA	NA	NA	NA	0.273014248951183	NA	NA	NA	NA	NA	0.267100575635915	NA	NA	NA	NA	NA
torulaspora pretoriensis	NA	NA	NA	NA	NA	NA	0.305270995947656	NA	NA	NA	NA	NA	0.25383213352668	NA	NA	NA	NA	NA
candida sojae	NA	NA	NA	NA	NA	NA	0.369444075939939	NA	NA	NA	NA	NA	0.366723791118438	NA	NA	NA	NA	NA
trigonopsis vinaria	NA	NA	NA	NA	NA	NA	0.41909829637309	0.409265323368844	NA	NA	NA	NA	0.336941625980607	NA	NA	NA	NA	NA
botryozyma nematodophila	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lodderomyces elongisporus	NA	NA	NA	NA	NA	NA	0.407149685693724	NA	NA	NA	NA	NA	0.38993963848028	NA	NA	NA	NA	NA
saprochaete clavata	NA	NA	NA	NA	NA	NA	0.39121446063228	NA	NA	NA	NA	NA	0.296943374644265	NA	NA	NA	NA	NA
magnusiomyces tetrasperma	NA	NA	NA	NA	NA	NA	0.32816038305028	NA	NA	NA	NA	NA	0.22465356056773	NA	NA	NA	NA	NA
